<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
274;g274;5.010549773;22.38458709;122.8671273;15.67;15.67;2;2;305;0;137.1475;0;None;
275;g275;1.733072613;30.69743396;14.09700145;21.49;21.49;1;1;305;0;278.3155;0;None;
276;g276;4.486251927;18.11967564;99.0516029;12.68;12.68;2;2;2628;0;97.961;0;None;
277;g277;3.654910082;21.10949517;104.2224043;14.78;14.78;2;2;2628;0;100.944;0;None;
278;g278;4.078194461;27.41374092;30.94317131;19.19;19.19;1;1;2628;0;90.613;0;None;
279;g279;5.382470042;19.43116368;0.194420251;13.6;13.6;2;2;2628;0;66.5145;0;None;
280;g280;5.014435986;11.54812766;78.3923055;8.08;8.08;1;1;1456;0;46.0035;0;None;
281;g281;12.67948693;24.79836997;78.94743205;17.36;17.36;1;1;1798;0;200.92;0;None;
282;g282;1.879890302;6.563736089;0.207659207;4.59;4.59;2;2;426;0;4.985;0;None;
283;g283;1.212060223;5.954527655;1.486469351;4.17;4.17;4;4;1714;0;0.1665;0;None;
284;g284;17.48911681;25.8618759;86.37503715;18.1;18.1;4;4;744;0;138.439;0;None;
285;g285;13.05501614;21.83955759;84.75294055;15.29;15.29;2;2;744;0;138.3665;0;None;
286;g286;1.990457882;7.054129198;0.802221127;4.94;4.94;4;4;1261;0;4.4855;0;None;
287;g287;1.754213532;6.777569846;1.163612828;4.74;4.74;1;1;1261;0;1.52;0;None;
288;g288;1.886764549;7.148395864;0.0;5.0;5.0;4;4;1261;0;3.119;0;None;
289;g289;1.920562055;7.156025196;1.275844073;5.01;5.01;4;4;1261;0;3.253;0;None;
290;g290;2.197679943;6.865745506;0.0;4.81;4.81;4;4;1261;0;7.2165;0;None;
291;g291;0.0;2.345072045;0.0;1.64;1.64;2;2;975;0;0.0;0;None;
292;g292;2.514137331;9.8;0.0;6.86;6.86;2;2;975;0;7.5865;0;None;
293;g293;5.057410376;11.50954659;86.4003647;8.06;8.06;1;1;1706;0;40.7145;0;None;
294;g294;2.145438918;7.858561416;0.0;5.5;5.5;1;1;1160;0;2.4705;0;None;
295;g295;1.732546923;7.865775527;0.782649454;5.51;5.51;4;4;1160;0;5.374;0;None;
296;g296;1.540581415;7.039273033;0.0;4.93;4.93;2;2;235;0;0.859;0;None;
297;g297;10.14753922;27.33845914;147.3908189;19.14;19.14;4;4;2613;0;135.8295;0;None;
298;g298;8.863565344;22.47787617;123.4803833;15.73;15.73;1;1;2613;0;106.4215;0;None;
299;g299;11.33777785;23.15443037;172.8714886;16.21;16.21;4;4;259;0;166.1215;0;None;
300;g300;9.450298578;23.32154418;88.8536525;16.33;16.33;1;1;259;0;100.5525;0;None;
301;g301;9.141040711;28.90301833;49.41189825;20.23;20.23;4;4;2614;0;110.22;0;None;
302;g302;9.116161724;22.18957479;88.90936085;15.53;15.53;2;2;2614;0;134.503;0;None;
303;g303;2.654933764;9.924538021;0.0;6.95;6.95;2;2;1220;0;4.7895;0;None;
304;g304;6.190682708;17.79879874;66.3876381;12.46;12.46;2;2;1220;0;80.5045;0;None;
305;g305;2.919264862;9.0;0.0;6.3;6.3;2;2;1148;0;6.7985;0;None;
306;g306;9.872554936;20.69858906;82.43543795;14.49;14.49;1;1;1069;0;439.718;0;None;
307;g307;11.78276842;24.74709449;81.91067455;17.32;17.32;1;1;1069;0;172.1265;0;None;
308;g308;11.95383074;24.35964159;92.93918680000002;17.05;17.05;4;4;1069;0;139.863;0;None;
309;g309;6.217932185;10.72919157;62.77126624999999;7.51;7.51;2;2;1815;0;6.806;0;None;
310;g310;1.451913704;5.9833003;0.0;4.19;4.19;4;4;1815;0;1.8485;0;None;
311;g311;4.884778799;13.62488377;115.6749351;9.54;9.54;1;1;1046;0;56.7925;0;None;
312;g312;9.2;44.68571429;31.34516343;31.28;31.28;4;4;1606;0;4.256;0;None;
313;g313;12.42800045;28.45002516;115.8067621;19.92;19.92;4;4;76;0;127.4015;0;None;
314;g314;8.8;36.69386734;24.99174123;25.69;25.69;4;4;1612;0;3.4545;0;None;
316;g316;10.6;51.4019697;29.992422;35.98;35.98;4;4;1276;0;165.687;0;None;
317;g317;2.503832517;9.962097756;1.855079733;6.97;6.97;4;4;1396;0;10.8465;0;None;
318;g318;2.585493974;9.810193096;0.0;6.87;6.87;2;2;1396;0;9.125;0;None;
319;g319;2.587960951;9.813809034;0.0;6.87;6.87;1;1;1288;0;6.1445;0;None;
320;g320;2.004556684;7.632221196;0.0;5.34;5.34;1;1;489;0;11.018;0;None;
321;g321;0.0;0.110334733;16.73654017;0.08;0.08;1;1;489;0;0.0;0;None;
322;g322;2.023539623;7.614963979;0.0;5.33;5.33;1;1;489;0;6.1895;0;None;
323;g323;11.55104611;24.85357975;53.43939345;17.4;17.4;2;2;1678;0;197.8835;0;None;
324;g324;12.67481442;56.29201471;34.14606458;39.4;39.4;4;4;1614;0;33.9365;0;None;
325;g325;1.352675838;5.993775686;0.462909171;4.2;4.2;4;4;220;0;1.5385;0;None;
326;g326;7.011681314;24.88712241;93.42187285;17.42;17.42;1;1;133;0;223.195;0;None;
327;g327;7.138542064;24.48287964;92.7829893;17.14;17.14;1;1;172;0;207.1495;0;None;
328;g328;0.0;2.87725852;0.0;2.01;2.01;1;1;1266;0;0.0;0;None;
329;g329;2.305593436;9.87337375;2.131122078;6.91;6.91;2;2;877;0;10.9895;0;None;
330;g330;1.738929713;6.836885848;0.680326059;4.79;4.79;2;2;877;0;1.8605;0;None;
331;g331;0.124926824;4.87420483;0.0;3.41;3.41;2;2;697;0;1.5665;0;None;
332;g332;0.0;3.72896808;0.0;2.61;2.61;4;4;697;0;0.0;0;None;
333;g333;7.673792346;17.74151461;100.8887101;12.42;12.42;1;1;1181;0;60.5415;0;None;
334;g334;2.298386901;9.748787546;0.100786843;6.82;6.82;2;2;1181;0;10.5535;0;None;
335;g335;2.548814467;8.180685329;0.276048844;5.73;5.73;4;4;1164;0;9.065;0;None;
336;g336;3.110075958;9.736820066;2.033581405;6.82;6.82;2;2;1164;0;13.485;0;None;
337;g337;1.415658257;6.918602546;0.0;4.84;4.84;2;2;310;0;0.1465;0;None;
338;g338;5.526708623;12.86647618;121.911584;9.01;9.01;4;4;310;0;68.705;0;None;
339;g339;236.9581727;670.0;433.38299330000007;469.0;469.0;4;4;2250;0;3411.708;0;None;
340;g340;178.2872796;700.0;248.0069813;490.0;490.0;1;1;2251;0;1599.722;0;None;
341;g341;8.608541675;22.36984006;158.4478405;15.66;15.66;4;4;2253;0;165.5965;0;None;
342;g342;8.921025896;21.73481338;149.086221;15.21;15.21;1;1;2254;0;240.3855;0;None;
343;g343;13.06792385;25.05680712;78.4039894;17.54;17.54;4;4;2255;0;171.6375;0;None;
344;g344;21.72244377;83.63736862;118.4748261;58.55;58.55;2;2;2257;0;772.678;0;None;
345;g345;9.8;47.6;32.07210189;33.32;33.32;2;2;2258;0;4.5335;0;None;
346;g346;10.13976987;18.02256283;115.6290643;12.62;12.62;1;1;2260;0;141.3435;0;None;
347;g347;11.64184558;24.58924859;87.44866575;17.21;17.21;4;4;2261;0;186.5265;0;None;
348;g348;12.34879656;28.05644582;122.9819543;19.64;19.64;2;2;2262;0;214.5655;0;None;
349;g349;12.10032883;25.88897304;54.18113395000001;18.12;18.12;2;2;2263;0;193.5675;0;None;
350;g350;18.4;83.25585878;50.26546590000001;58.28;58.28;1;1;2266;0;596.092;0;None;
351;g351;18.70372432;82.46572882;61.86218285000001;57.73;57.73;2;2;2267;0;790.4625;0;None;
352;g352;18.4;88.15952205;90.457961;61.71;61.71;1;1;2269;0;792.5435;0;None;
353;g353;344.4802008;929.898885;410.5537846;650.93;650.93;2;2;2270;0;1896.3675;0;None;
354;g354;481.9375652;972.9290462;530.3901055;681.05;681.05;2;2;2271;0;3430.8595;0;None;
355;g355;370.6111228;958.1745873;444.1916519;670.72;670.72;4;4;2272;0;2326.6645;0;None;
356;g356;278.6182593;896.3123348;366.0821838;627.42;627.42;4;4;2273;0;2466.099;0;None;
357;g357;171.455641;250.9890708;222.875745;175.69;175.69;1;1;2274;0;2462.251;0;None;
358;g358;195.529299;227.6129554;391.8977368;159.33;159.33;2;2;2275;0;854.262;0;None;
359;g359;174.2471272;248.8496873;228.7551685;174.19;174.19;4;4;2276;0;3019.723;0;None;
360;g360;125.127006;294.8346522;205.6599407;206.38;206.38;1;1;2277;0;2951.1675;0;None;
361;g361;98.15596493;151.4303336;284.0764665;106.0;106.0;2;2;2278;0;258.869;0;None;
362;g362;15.59730068;56.15654493;44.93425157;39.31;39.31;4;4;2279;0;46.4855;0;None;
363;g363;17.06158758;55.77225324;57.3628319;39.04;39.04;4;4;2280;0;52.978;0;None;
364;g364;13.30999606;55.79429422;57.38500745;39.06;39.06;4;4;2281;0;45.194;0;None;
365;g365;16.98545566;54.52476366;29.85729535;38.17;38.17;1;1;2282;0;35.385;0;None;
366;g366;16.13045749;56.52771812;61.04925875;39.57;39.57;1;1;2283;0;48.8335;0;None;
367;g367;178.8644778;235.4049307;317.7931989;164.78;164.78;1;1;2284;0;756.0005;0;None;
368;g368;33.12880338;131.4117854;90.3013578;91.99;91.99;1;1;2286;0;799.8565;0;None;
369;g369;9.8;47.6;32.062345;33.32;33.32;2;2;2289;0;4.5335;0;None;
370;g370;388.810477;940.0682211;471.8801205;658.05;658.05;4;4;2293;0;3476.7515;0;None;
371;g371;410.5694156;886.6599927;431.3380046;620.66;620.66;2;2;2294;0;2450.0555;0;None;
372;g372;352.6921896;920.2333916;470.3676608;644.16;644.16;1;1;2295;0;2998.038;0;None;
373;g373;327.3499746;902.9808221;435.8382421;632.09;632.09;4;4;2296;0;2949.671;0;None;
374;g374;320.8387355;1306.634175;386.7021736;914.64;914.64;2;2;2297;0;4756.7955;0;None;
375;g375;318.106335;1307.860443;458.8817117;915.5;915.5;1;1;2298;0;5915.6735;0;None;
376;g376;8.003934461;23.91608032;23.37868907;16.74;16.74;1;1;2299;0;126.234;0;None;
377;g377;9.32719859;23.13546997;77.7870498;16.19;16.19;2;2;2300;0;148.4205;0;None;
378;g378;11.91149949;20.83818614;80.820779;14.59;14.59;4;4;2301;0;114.3355;0;None;
379;g379;8.130918395;24.50216425;125.3048429;17.15;17.15;2;2;2302;0;71.271;0;None;
380;g380;13.33445483;24.98204255;162.302833;17.49;17.49;1;1;2303;0;163.322;0;None;
381;g381;9.184225764;29.97797496;33.68548292;20.98;20.98;1;1;2304;0;134.937;0;None;
382;g382;6.941931477;19.23530049;60.3356626;13.46;13.46;4;4;2306;0;191.429;0;None;
383;g383;353.991559;1322.054246;467.8834894;925.44;925.44;4;4;2307;0;5358.7645;0;None;
384;g384;384.6319932;1354.839417;406.7879583999999;948.39;948.39;2;2;2309;0;4400.6725;0;None;
385;g385;370.3353403;1359.023803;489.6119587;951.32;951.32;2;2;2310;0;5574.4815;0;None;
386;g386;19.24878034;82.51210844;68.1318724;57.76;57.76;2;2;2311;0;534.3705;0;None;
387;g387;23.21204748;89.51402332;92.9761542;62.66;62.66;2;2;2312;0;651.3725;0;None;
388;g388;21.31461447;93.54382882;78.17544;65.48;65.48;2;2;2313;0;343.3525;0;None;
389;g389;1.4;1.4;1.545801037;1.02;1.02;2;2;2314;0;0.0;0;None;
390;g390;67.5220365;237.9020628;120.9943096;166.53;166.53;1;1;2315;0;813.492;0;None;
391;g391;96.50468395;233.8857123;176.5985134;163.72;163.72;2;2;2316;0;596.162;0;None;
392;g392;341.617014;917.3370659;385.5389332;642.14;642.14;1;1;2317;0;2068.019;0;None;
393;g393;308.9436319;932.5874364;394.6553961;652.81;652.81;1;1;2319;0;2043.9485;0;None;
394;g394;314.1233655;938.8099769;391.86384129999993;657.17;657.17;1;1;2320;0;2100.496;0;None;
395;g395;403.0;1503.0;490.284216;1052.1;1052.1;2;2;2321;0;6563.429;0;None;
396;g396;403.0;1503.0;440.91394339999994;1052.1;1052.1;2;2;2322;0;5023.742;0;None;
397;g397;398.0;1498.0;469.38636859999997;1048.6;1048.6;1;1;2323;0;5088.468;0;None;
398;g398;398.0346112;1498.0;470.75907829999994;1048.6;1048.6;2;2;2324;0;7026.826;0;None;
399;g399;8.5;116.7959134;54.92083975;81.76;81.76;2;2;2325;0;556.6515;0;None;
400;g400;8.5;120.6619337;55.697716549999996;84.46;84.46;2;2;2326;0;490.116;0;None;
401;g401;17.10725075;137.0829802;27.72290486;95.96;95.96;2;2;2327;0;563.712;0;None;
402;g402;187.2021313;684.9856718;447.3392183;479.49;479.49;2;2;2328;0;3840.5595;0;None;
403;g403;312.5985367;610.0;484.4447146;427.0;427.0;1;1;2329;0;3274.4265;0;None;
404;g404;311.710971;610.0;465.32626550000003;427.0;427.0;2;2;2330;0;2946.84;0;None;
405;g405;243.4110622;700.0;425.2884121;490.0;490.0;1;1;2331;0;3597.923;0;None;
406;g406;10.0;48.57142857;32.29628078;34.0;34.0;2;2;2336;0;4.626;0;None;
407;g407;10.0;48.57142857;32.30661564;34.0;34.0;4;4;2337;0;4.626;0;None;
408;g408;10.0;48.57142857;32.29086426;34.0;34.0;4;4;2338;0;4.626;0;None;
409;g409;10.0;48.57142857;32.28758845;34.0;34.0;1;1;2339;0;4.626;0;None;
410;g410;10.0;48.57142857;32.29201193;34.0;34.0;4;4;2340;0;4.626;0;None;
411;g411;10.0;48.51145185;32.29469604;33.96;33.96;1;1;2341;0;4.6215;0;None;
412;g412;420.2450344;988.8352352;498.7317497;692.18;692.18;2;2;2342;0;3811.861;0;None;
413;g413;406.1184603;999.4037333;488.7856886;699.58;699.58;4;4;2343;0;3322.7395;0;None;
414;g414;441.01103;984.106935;470.1748819;688.87;688.87;4;4;2344;0;2898.357;0;None;
415;g415;536.9618069;927.0883213;548.6360995;648.96;648.96;4;4;2345;0;3067.5515;0;None;
416;g416;19.66213739;53.84396874;35.03364527;37.69;37.69;1;1;2348;0;31.619;0;None;
417;g417;244.2347711;451.0;380.1687096;315.7;315.7;1;1;2349;0;3150.0195;0;None;
418;g418;21.0;60.42821285;114.2128773;42.3;42.3;4;4;2350;0;41.176;0;None;
419;g419;247.429267;420.7547046;491.8547044;294.53;294.53;2;2;2351;0;2490.898;0;None;
420;g420;374.8919667;910.8958056;417.4270133;637.63;637.63;2;2;2352;0;2498.0465;0;None;
421;g421;269.1443397;909.2888114;378.5778833;636.5;636.5;2;2;2353;0;2851.2855;0;None;
422;g422;306.7062407;907.3362081;389.4473554;635.14;635.14;4;4;2354;0;2313.4695;0;None;
423;g423;342.3721504;911.381521;394.0955675;637.97;637.97;1;1;2355;0;1827.726;0;None;
424;g424;13.95440269;21.88249901;136.5509438;15.32;15.32;2;2;2356;0;114.827;0;None;
425;g425;354.8485724;1375.56266;386.525654;962.89;962.89;2;2;2357;0;4423.3695;0;None;
426;g426;348.4567041;1377.524867;455.8502917999999;964.27;964.27;1;1;2358;0;6630.616;0;None;
427;g427;13.0;63.55596888;149.4501156;44.49;44.49;1;1;2359;0;75.6065;0;None;
428;g428;17.37454622;67.75971557;254.24286729999997;47.43;47.43;1;1;2360;0;201.7285;0;None;
429;g429;13.0;63.73026267;164.7436497;44.61;44.61;2;2;2361;0;80.551;0;None;
430;g430;13.0;63.85307001;169.6903677;44.7;44.7;2;2;2362;0;79.2305;0;None;
431;g431;15.8451105;66.84509483;196.2572305;46.79;46.79;2;2;2363;0;146.8875;0;None;
432;g432;305.6925368;1299.754472;360.3260211;909.83;909.83;1;1;2364;0;5124.703;0;None;
433;g433;325.2923395;1290.680267;446.55443930000007;903.48;903.48;4;4;2365;0;5425.996;0;None;
434;g434;8.36865634;20.28282274;113.5765408;14.2;14.2;2;2;2366;0;288.813;0;None;
435;g435;114.1909413;450.3600222;239.0043109;315.25;315.25;2;2;2368;0;523.3345;0;None;
436;g436;12.94524424;24.5125481;129.2130681;17.16;17.16;2;2;2370;0;117.051;0;None;
437;g437;312.4560046;945.6481483;388.2584542;661.95;661.95;2;2;2371;0;1924.3095;0;None;
438;g438;435.5935157;942.3154278;509.152356;659.62;659.62;2;2;2372;0;3380.225;0;None;
439;g439;309.0963862;940.7761687;394.7055075;658.54;658.54;1;1;2373;0;2719.6125;0;None;
440;g440;387.746698;939.8785981;426.16047030000004;657.92;657.92;1;1;2374;0;2492.3425;0;None;
441;g441;316.6718528;913.8480322;378.8907497;639.69;639.69;4;4;2375;0;2186.3495;0;None;
442;g442;328.6976721;916.4946288;372.7800811;641.55;641.55;4;4;2376;0;1888.9425;0;None;
443;g443;160.4686637;228.1756221;357.3340334;159.72;159.72;2;2;2377;0;1678.414;0;None;
444;g444;208.0206874;445.1562598;309.4795681;311.61;311.61;1;1;2378;0;3517.1955;0;None;
445;g445;134.8231205;222.4032694;303.5883248;155.68;155.68;1;1;2379;0;653.7745;0;None;
446;g446;252.7079358;585.0;385.1584715;409.5;409.5;1;1;2380;0;4052.1705;0;None;
447;g447;274.2748205;607.0;497.3312692;424.9;424.9;2;2;2381;0;3378.7575;0;None;
448;g448;14.16774968;25.53419178;83.8015101;17.87;17.87;4;4;2385;0;186.6595;0;None;
449;g449;14.47349625;28.32568944;49.39978489;19.83;19.83;2;2;2386;0;226.525;0;None;
450;g450;7.651674884;20.44232897;102.0816763;14.31;14.31;4;4;2389;0;194.2105;0;None;
451;g451;10.99806594;28.53284101;109.46095399999999;19.97;19.97;4;4;2390;0;88.0585;0;None;
452;g452;9.218408973;23.17841447;38.60710669;16.22;16.22;2;2;2391;0;93.198;0;None;
453;g453;9.417837489;33.76692911;55.1867555;23.64;23.64;4;4;2392;0;171.1785;0;None;
454;g454;9.03941757;24.2025302;46.205599250000006;16.94;16.94;4;4;2393;0;165.993;0;None;
455;g455;140.8679859;225.5107397;323.8513696;157.86;157.86;1;1;2394;0;672.945;0;None;
456;g456;9.4;45.48856394;31.57504231;31.84;31.84;4;4;2395;0;4.336;0;None;
457;g457;9.4;45.65714286;31.59305767;31.96;31.96;4;4;2396;0;4.3485;0;None;
458;g458;14.4679636;23.08928647;104.94702849999999;16.16;16.16;2;2;2401;0;135.6615;0;None;
459;g459;17.70063898;26.90316731;135.5876029;18.83;18.83;2;2;2402;0;197.9775;0;None;
460;g460;14.96658853;28.29174161;80.74792535;19.8;19.8;4;4;2403;0;227.635;0;None;
461;g461;10.0;48.44075166;32.30254771;33.91;33.91;2;2;2404;0;4.6165;0;None;
462;g462;12.6801909;27.43312891;94.76946685;19.2;19.2;2;2;2406;0;101.7835;0;None;
463;g463;10.34754915;22.02444758;132.3452731;15.42;15.42;4;4;2408;0;101.1105;0;None;
464;g464;166.4368976;247.3332648;259.3260833;173.13;173.13;4;4;2409;0;1737.126;0;None;
465;g465;155.6432408;247.7887576;257.3318979;173.45;173.45;1;1;2410;0;3210.458;0;None;
466;g466;6.178237626;18.25244766;71.42073915;12.78;12.78;2;2;2412;0;148.6955;0;None;
467;g467;25.48095498;109.9629572;117.6623865;76.97;76.97;4;4;2413;0;472.5895;0;None;
468;g468;29.41426024;109.9381753;121.4141453;76.96;76.96;2;2;2414;0;444.8465;0;None;
469;g469;27.63132173;120.5634007;84.0165925;84.39;84.39;4;4;2415;0;694.6265;0;None;
470;g470;221.6127001;408.6542209;466.9182423;286.06;286.06;2;2;2416;0;2208.996;0;None;
471;g471;10.4;50.2580301;29.52665916;35.18;35.18;2;2;2417;0;174.807;0;None;
472;g472;10.4;50.56585654;29.62262641;35.4;35.4;1;1;2418;0;169.843;0;None;
473;g473;14.36622559;179.0140571;32.28898129;125.31;125.31;2;2;2419;0;505.5615;0;None;
474;g474;13.54474229;173.5802664;42.99489442;121.51;121.51;1;1;2420;0;593.311;0;None;
475;g475;50.49114419;224.7673712;103.1670878;157.34;157.34;1;1;2421;0;932.619;0;None;
476;g476;58.46501972;225.3115727;106.3877407;157.72;157.72;1;1;2422;0;750.1595;0;None;
477;g477;66.71184188;225.1508893;142.2004675;157.61;157.61;4;4;2423;0;818.2145;0;None;
478;g478;49.32023244;225.7071403;87.16722425;157.99;157.99;2;2;2424;0;788.641;0;None;
479;g479;273.2755036;933.673206;383.0976175;653.57;653.57;4;4;2427;0;3203.8915;0;None;
480;g480;346.3619209;941.4567763;411.9990424;659.02;659.02;4;4;2428;0;1879.507;0;None;
481;g481;179.7654931;295.787611;323.2645846;207.05;207.05;1;1;2429;0;1404.095;0;None;
482;g482;179.7514915;309.1378399;398.1219573;216.4;216.4;1;1;2431;0;2288.5685;0;None;
483;g483;313.6901716;1349.316258;371.5190079;944.52;944.52;4;4;2432;0;5488.005;0;None;
484;g484;12.2;59.64410557;41.92785082999999;41.75;41.75;2;2;2434;0;39.197;0;None;
485;g485;12.2;59.55204709;37.114069300000004;41.69;41.69;1;1;2435;0;34.367;0;None;
486;g486;376.2370654;1368.063695;439.1941551;957.64;957.64;2;2;2437;0;5111.6995;0;None;
487;g487;353.1012771;1379.092309;418.1001415;965.36;965.36;1;1;2438;0;4683.8435;0;None;
488;g488;387.6684221;1366.678763;473.3244024;956.68;956.68;1;1;2439;0;5621.515;0;None;
489;g489;398.2463784;1267.646304;475.63476240000006;887.35;887.35;1;1;2440;0;5344.233;0;None;
490;g490;0.8;49.55134088;0.0;34.69;34.69;1;1;2441;0;21.4655;0;None;
491;g491;360.4058562;1372.458774;483.8240324;960.72;960.72;1;1;2442;0;5928.1205;0;None;
492;g492;342.5600269;1379.250724;420.8285457;965.48;965.48;4;4;2443;0;5063.521;0;None;
493;g493;198.6388392;584.7100424;317.9980674;409.3;409.3;1;1;2444;0;2262.718;0;None;
494;g494;194.4019941;584.9780338;361.3136798;409.48;409.48;2;2;2445;0;2064.0435;0;None;
495;g495;191.7898875;584.888651;283.9210437;409.42;409.42;4;4;2446;0;1972.902;0;None;
496;g496;200.7638156;584.8750352;300.3626665;409.41;409.41;1;1;2447;0;2017.758;0;None;
497;g497;8.6;37.25952357;26.04901493;26.08;26.08;4;4;2448;0;3.5165;0;None;
498;g498;8.6;37.92564592;26.6263141;26.55;26.55;4;4;2449;0;3.5815;0;None;
499;g499;8.6;40.10622159;28.801835450000002;28.07;28.07;2;2;2450;0;3.8025;0;None;
500;g500;15.96982876;67.94341054;220.2050457;47.56;47.56;4;4;2452;0;149.1045;0;None;
501;g501;26.95642035;73.99823341;121.98886289999999;51.8;51.8;4;4;2453;0;903.427;0;None;
502;g502;98.22474985;227.6723976;193.8004868;159.37;159.37;4;4;2454;0;859.046;0;None;
503;g503;298.0760703;605.0;426.1932746;423.5;423.5;2;2;2455;0;2758.78;0;None;
504;g504;16.79730532;53.80794855;37.83850488;37.67;37.67;2;2;2457;0;45.289;0;None;
505;g505;15.30347928;54.94699452;34.76348857;38.46;38.46;2;2;2458;0;33.993;0;None;
506;g506;9.164876175;21.95646065;113.6942174;15.37;15.37;4;4;2460;0;221.0175;0;None;
507;g507;225.4561576;425.8821957;412.5285344;298.12;298.12;4;4;2461;0;3545.193;0;None;
508;g508;8.2;34.29190194;24.65264993;24.0;24.0;4;4;2462;0;3.242;0;None;
509;g509;26.07851711;74.03462236;156.5347253;51.82;51.82;4;4;2463;0;419.9615;0;None;
510;g510;32.29987734;73.11843896;142.53845;51.18;51.18;4;4;2464;0;923.6905;0;None;
511;g511;26.34823023;75.16819532;137.7547258;52.62;52.62;4;4;2465;0;476.1605;0;None;
512;g512;58.15734941;177.3659669;74.5934582;124.16;124.16;4;4;2470;0;941.2635;0;None;
513;g513;46.49684561;177.464459;86.8760501;124.23;124.23;2;2;2471;0;712.9445;0;None;
514;g514;46.41696632;179.63851;57.86352615;125.75;125.75;1;1;2472;0;580.59;0;None;
515;g515;50.22366172;176.9349439;58.29672085;123.85;123.85;2;2;2473;0;548.848;0;None;
516;g516;8.8;35.43626239;23.35548904;24.81;24.81;2;2;2481;0;3.2975;0;None;
517;g517;7.672125064;30.65600418;104.0408393;21.46;21.46;2;2;2484;0;63.175;0;None;
518;g518;8.166121647;23.42326672;65.91986325;16.4;16.4;4;4;2490;0;168.667;0;None;
519;g519;34.23680715;120.8506643;101.9846805;84.6;84.6;1;1;2496;0;720.0695;0;None;
520;g520;322.6276822;1316.089845;400.58726240000004;921.26;921.26;4;4;2498;0;4665.509;0;None;
521;g521;292.0896077;1328.000405;365.6823383;929.6;929.6;2;2;2499;0;5819.552;0;None;
522;g522;171.4817804;284.2285116;211.7599343;198.96;198.96;2;2;2500;0;3023.2945;0;None;
523;g523;233.0036084;595.0;360.8660527;416.5;416.5;1;1;2501;0;2831.3745;0;None;
524;g524;144.4011176;433.329689;292.2470175;303.33;303.33;4;4;2502;0;2237.6155;0;None;
525;g525;149.6245519;440.5241056;314.47373;308.37;308.37;4;4;2503;0;2527.101;0;None;
526;g526;9.8;47.6;32.05565576;33.32;33.32;4;4;2508;0;4.5335;0;None;
527;g527;14.80997731;21.27409023;16.15824386;14.89;14.89;2;2;2509;0;176.2395;0;None;
528;g528;321.2428862;945.2684792;390.2015455;661.69;661.69;1;1;2513;0;2234.69;0;None;
529;g529;352.3401385;943.5172162;407.357663;660.46;660.46;1;1;2514;0;2270.522;0;None;
530;g530;9.8;47.6;32.05931835;33.32;33.32;2;2;2516;0;4.5335;0;None;
531;g531;9.8;47.6;32.05770697;33.32;33.32;2;2;2517;0;4.5335;0;None;
532;g532;11.64312621;53.56539906;27.90038863;37.5;37.5;4;4;2518;0;51.1895;0;None;
533;g533;51.56226687;155.3174072;123.45980109999999;108.72;108.72;2;2;2519;0;506.6805;0;None;
534;g534;44.49705817;159.7150565;104.6050126;111.8;111.8;4;4;2520;0;365.77;0;None;
535;g535;52.82583135;159.2437052;109.5794941;111.47;111.47;1;1;2521;0;348.47;0;None;
536;g536;46.24918591;156.6130365;124.1058446;109.63;109.63;4;4;2522;0;455.1095;0;None;
537;g537;432.4518827;975.1152492;500.345609;682.58;682.58;4;4;2527;0;2964.279;0;None;
538;g538;438.7758641;974.2467595;480.8677875;681.97;681.97;1;1;2528;0;2669.275;0;None;
539;g539;358.1091241;962.5857001;446.0374818;673.81;673.81;1;1;2529;0;2739.1925;0;None;
540;g540;350.0388094;967.9329102;450.3822347;677.55;677.55;1;1;2530;0;3003.7825;0;None;
541;g541;97.36711278;179.1793528;204.1712393;125.43;125.43;2;2;2531;0;888.3975;0;None;
542;g542;103.3360758;177.8442857;196.64766860000003;124.49;124.49;1;1;2532;0;922.036;0;None;
543;g543;132.5798072;169.4835823;302.195558;118.64;118.64;4;4;2533;0;408.0375;0;None;
544;g544;171.2554996;231.9889628;372.8402529;162.39;162.39;4;4;2534;0;865.941;0;None;
545;g545;149.9141793;267.6601039;213.0718543;187.36;187.36;4;4;2535;0;2621.401;0;None;
546;g546;35.59314133;127.9901389;93.24661355;89.59;89.59;1;1;2537;0;817.127;0;None;
547;g547;30.15788579;126.1446102;93.01191555;88.3;88.3;2;2;2538;0;491.537;0;None;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
10000.0
</Deficit cost>
</END>
