<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
566;g566;0.0;0;FALSE;FALSE;24;
567;g567;0.0;0;FALSE;FALSE;24;
568;g568;0.0;0;FALSE;FALSE;24;
569;g569;0.0;0;FALSE;FALSE;24;
570;g570;0.0;0;FALSE;FALSE;24;
571;g571;0.0;0;FALSE;FALSE;24;
572;g572;0.0;0;FALSE;FALSE;24;
573;g573;199.8911336;1;FALSE;FALSE;24;
574;g574;199.651343;1;FALSE;FALSE;24;
575;g575;199.9421565;1;FALSE;FALSE;24;
576;g576;0.0;0;FALSE;FALSE;24;
577;g577;0.0;0;FALSE;FALSE;24;
578;g578;0.0;0;FALSE;FALSE;24;
579;g579;0.0;0;FALSE;FALSE;24;
580;g580;0.0;0;FALSE;FALSE;24;
581;g581;0.0;0;FALSE;FALSE;24;
582;g582;199.6968788;1;FALSE;FALSE;24;
583;g583;0.0;0;FALSE;FALSE;24;
584;g584;0.0;0;FALSE;FALSE;24;
585;g585;0.0;0;FALSE;FALSE;24;
586;g586;0.0;0;FALSE;FALSE;24;
587;g587;0.0;0;FALSE;FALSE;24;
588;g588;197.8317889;1;FALSE;FALSE;24;
589;g589;0.0;0;FALSE;FALSE;24;
590;g590;0.0;0;FALSE;FALSE;24;
591;g591;0.0;0;FALSE;FALSE;24;
592;g592;0.0;0;FALSE;FALSE;24;
593;g593;0.0;0;FALSE;FALSE;24;
594;g594;0.0;0;FALSE;FALSE;24;
595;g595;0.0;0;FALSE;FALSE;24;
596;g596;0.0;0;FALSE;FALSE;24;
597;g597;0.0;0;FALSE;FALSE;24;
598;g598;0.0;1;FALSE;FALSE;24;
599;g599;0.0;0;FALSE;FALSE;24;
600;g600;0.0;0;FALSE;FALSE;24;
601;g601;0.0;0;FALSE;FALSE;24;
602;g602;0.0;0;FALSE;FALSE;24;
603;g603;0.0;0;FALSE;FALSE;24;
604;g604;0.0;0;FALSE;FALSE;24;
605;g605;0.0;0;FALSE;FALSE;24;
606;g606;0.0;0;FALSE;FALSE;24;
607;g607;0.0;0;FALSE;FALSE;24;
608;g608;0.0;0;FALSE;FALSE;24;
609;g609;0.0;0;FALSE;FALSE;24;
610;g610;0.0;0;FALSE;FALSE;24;
611;g611;0.0;0;FALSE;FALSE;24;
612;g612;0.0;0;FALSE;FALSE;24;
613;g613;0.0;0;FALSE;FALSE;24;
614;g614;0.0;0;FALSE;FALSE;24;
615;g615;0.0;0;FALSE;FALSE;24;
616;g616;0.0;0;FALSE;FALSE;24;
617;g617;0.0;0;FALSE;FALSE;24;
618;g618;0.0;0;FALSE;FALSE;24;
619;g619;0.0;0;FALSE;FALSE;24;
620;g620;0.0;0;FALSE;FALSE;24;
621;g621;0.0;0;FALSE;FALSE;24;
622;g622;0.0;0;FALSE;FALSE;24;
623;g623;0.0;0;FALSE;FALSE;24;
624;g624;0.0;0;FALSE;FALSE;24;
625;g625;0.0;0;FALSE;FALSE;24;
626;g626;0.0;0;FALSE;FALSE;24;
627;g627;0.0;0;FALSE;FALSE;24;
628;g628;0.0;0;FALSE;FALSE;24;
629;g629;0.0;0;FALSE;FALSE;24;
630;g630;0.0;0;FALSE;FALSE;24;
631;g631;0.0;0;FALSE;FALSE;24;
632;g632;0.0;0;FALSE;FALSE;24;
633;g633;0.0;0;FALSE;FALSE;24;
634;g634;199.5441465;1;FALSE;FALSE;24;
635;g635;199.8884336;1;FALSE;FALSE;24;
636;g636;199.8180824;1;FALSE;FALSE;24;
637;g637;0.0;0;FALSE;FALSE;24;
638;g638;0.0;0;FALSE;FALSE;24;
639;g639;199.8407787;1;FALSE;FALSE;24;
640;g640;0.0;0;FALSE;FALSE;24;
641;g641;0.0;0;FALSE;FALSE;24;
642;g642;0.0;0;FALSE;FALSE;24;
643;g643;0.0;0;FALSE;FALSE;24;
644;g644;0.0;0;FALSE;FALSE;24;
645;g645;0.0;0;FALSE;FALSE;24;
646;g646;0.0;0;FALSE;FALSE;24;
647;g647;199.5004205;1;FALSE;FALSE;24;
648;g648;199.6052695;1;FALSE;FALSE;24;
649;g649;199.6938462;1;FALSE;FALSE;24;
650;g650;199.7135329;1;FALSE;FALSE;24;
651;g651;199.5279967;1;FALSE;FALSE;24;
652;g652;0.0;0;FALSE;FALSE;24;
653;g653;199.9628028;1;FALSE;FALSE;24;
654;g654;199.4468259;1;FALSE;FALSE;24;
655;g655;199.8894789;1;FALSE;FALSE;24;
656;g656;0.0;0;FALSE;FALSE;24;
657;g657;0.0;0;FALSE;FALSE;24;
658;g658;0.0;0;FALSE;FALSE;24;
659;g659;0.0;0;FALSE;FALSE;24;
660;g660;0.0;0;FALSE;FALSE;24;
661;g661;0.0;0;FALSE;FALSE;24;
662;g662;1800.0;1;FALSE;FALSE;24;
663;g663;1800.0;1;FALSE;FALSE;24;
664;g664;0.0;0;FALSE;FALSE;24;
665;g665;0.0;0;FALSE;FALSE;24;
666;g666;0.0;0;FALSE;FALSE;24;
667;g667;0.0;0;FALSE;FALSE;24;
668;g668;0.0;0;FALSE;FALSE;24;
669;g669;0.0;0;FALSE;FALSE;24;
670;g670;0.0;0;FALSE;FALSE;24;
671;g671;0.0;0;FALSE;FALSE;24;
672;g672;199.4420169;1;FALSE;FALSE;24;
673;g673;0.0;0;FALSE;FALSE;24;
674;g674;0.0;0;FALSE;FALSE;24;
675;g675;0.0;0;FALSE;FALSE;24;
676;g676;0.0;0;FALSE;FALSE;24;
677;g677;197.4620401;1;FALSE;FALSE;24;
678;g678;0.0;0;FALSE;FALSE;24;
679;g679;199.9176924;1;FALSE;FALSE;24;
680;g680;199.5193744;1;FALSE;FALSE;24;
681;g681;1182.886134;1;FALSE;FALSE;24;
682;g682;199.72389;1;FALSE;FALSE;24;
683;g683;199.8650115;1;FALSE;FALSE;24;
684;g684;0.0;0;FALSE;FALSE;24;
685;g685;0.0;0;FALSE;FALSE;24;
686;g686;0.0;0;FALSE;FALSE;24;
687;g687;0.0;0;FALSE;FALSE;24;
688;g688;199.592221;1;FALSE;FALSE;24;
689;g689;199.4695758;1;FALSE;FALSE;24;
690;g690;199.9468043;1;FALSE;FALSE;24;
691;g691;199.6372693;1;FALSE;FALSE;24;
692;g692;0.0;0;FALSE;FALSE;24;
693;g693;0.0;0;FALSE;FALSE;24;
694;g694;0.0;0;FALSE;FALSE;24;
695;g695;0.0;0;FALSE;FALSE;24;
696;g696;0.0;0;FALSE;FALSE;24;
697;g697;0.0;0;FALSE;FALSE;24;
698;g698;0.0;0;FALSE;FALSE;24;
699;g699;0.0;0;FALSE;FALSE;24;
700;g700;0.0;0;FALSE;FALSE;24;
701;g701;0.0;0;FALSE;FALSE;24;
702;g702;0.0;0;FALSE;FALSE;24;
703;g703;0.0;0;FALSE;FALSE;24;
704;g704;0.0;0;FALSE;FALSE;24;
705;g705;194.256225;1;FALSE;FALSE;24;
706;g706;199.6256434;1;FALSE;FALSE;24;
707;g707;199.9639482;1;FALSE;FALSE;24;
708;g708;199.7521732;1;FALSE;FALSE;24;
709;g709;199.9240805;1;FALSE;FALSE;24;
710;g710;199.5863915;1;FALSE;FALSE;24;
711;g711;199.6787487;1;FALSE;FALSE;24;
712;g712;199.5589121;1;FALSE;FALSE;24;
713;g713;199.9433054;1;FALSE;FALSE;24;
714;g714;0.0;0;FALSE;FALSE;24;
715;g715;0.0;0;FALSE;FALSE;24;
716;g716;0.0;0;FALSE;FALSE;24;
717;g717;0.0;0;FALSE;FALSE;24;
718;g718;0.0;0;FALSE;FALSE;24;
719;g719;0.0;0;FALSE;FALSE;24;
720;g720;199.8152413;1;FALSE;FALSE;24;
721;g721;0.0;0;FALSE;FALSE;24;
722;g722;0.0;0;FALSE;FALSE;24;
723;g723;0.0;0;FALSE;FALSE;24;
724;g724;0.0;0;FALSE;FALSE;24;
725;g725;0.0;0;FALSE;FALSE;24;
726;g726;0.0;0;FALSE;FALSE;24;
727;g727;0.0;0;FALSE;FALSE;24;
728;g728;0.0;0;FALSE;FALSE;24;
729;g729;0.0;0;FALSE;FALSE;24;
730;g730;0.0;0;FALSE;FALSE;24;
731;g731;0.0;0;FALSE;FALSE;24;
732;g732;0.0;0;FALSE;FALSE;24;
733;g733;0.0;0;FALSE;FALSE;24;
734;g734;0.0;0;FALSE;FALSE;24;
735;g735;0.0;0;FALSE;FALSE;24;
736;g736;0.0;0;FALSE;FALSE;24;
737;g737;0.0;0;FALSE;FALSE;24;
738;g738;0.0;0;FALSE;FALSE;24;
739;g739;0.0;0;FALSE;FALSE;24;
740;g740;0.0;0;FALSE;FALSE;24;
741;g741;699.8362882;1;FALSE;FALSE;24;
742;g742;0.0;0;FALSE;FALSE;24;
743;g743;0.0;0;FALSE;FALSE;24;
744;g744;196.8419549;1;FALSE;FALSE;24;
745;g745;0.0;0;FALSE;FALSE;24;
746;g746;0.0;0;FALSE;FALSE;24;
747;g747;0.0;0;FALSE;FALSE;24;
748;g748;196.2462248;1;FALSE;FALSE;24;
749;g749;0.0;0;FALSE;FALSE;24;
750;g750;0.0;0;FALSE;FALSE;24;
751;g751;0.0;0;FALSE;FALSE;24;
752;g752;0.0;0;FALSE;FALSE;24;
753;g753;0.0;0;FALSE;FALSE;24;
754;g754;196.1017088;1;FALSE;FALSE;24;
755;g755;0.0;0;FALSE;FALSE;24;
756;g756;0.0;0;FALSE;FALSE;24;
757;g757;0.0;0;FALSE;FALSE;24;
758;g758;199.7982645;1;FALSE;FALSE;24;
759;g759;0.0;0;FALSE;FALSE;24;
760;g760;0.0;0;FALSE;FALSE;24;
761;g761;0.0;0;FALSE;FALSE;24;
762;g762;0.0;0;FALSE;FALSE;24;
763;g763;0.0;0;FALSE;FALSE;24;
764;g764;0.0;0;FALSE;FALSE;24;
765;g765;0.0;0;FALSE;FALSE;24;
766;g766;0.0;0;FALSE;FALSE;24;
767;g767;0.0;0;FALSE;FALSE;24;
768;g768;0.0;0;FALSE;FALSE;24;
769;g769;0.0;0;FALSE;FALSE;24;
770;g770;0.0;0;FALSE;FALSE;24;
771;g771;0.0;0;FALSE;FALSE;24;
772;g772;0.0;0;FALSE;FALSE;24;
773;g773;0.0;0;FALSE;FALSE;24;
774;g774;0.0;0;FALSE;FALSE;24;
775;g775;0.0;0;FALSE;FALSE;24;
776;g776;0.0;0;FALSE;FALSE;24;
777;g777;0.0;0;FALSE;FALSE;24;
778;g778;0.0;0;FALSE;FALSE;24;
779;g779;0.0;0;FALSE;FALSE;24;
780;g780;0.0;0;FALSE;FALSE;24;
781;g781;0.0;0;FALSE;FALSE;24;
782;g782;0.0;1;FALSE;FALSE;24;
783;g783;0.0;0;FALSE;FALSE;24;
784;g784;0.0;0;FALSE;FALSE;24;
785;g785;0.0;0;FALSE;FALSE;24;
786;g786;0.0;0;FALSE;FALSE;24;
787;g787;0.0;0;FALSE;FALSE;24;
788;g788;0.0;0;FALSE;FALSE;24;
789;g789;0.0;0;FALSE;FALSE;24;
790;g790;0.0;0;FALSE;FALSE;24;
791;g791;199.9466897;1;FALSE;FALSE;24;
792;g792;0.0;0;FALSE;FALSE;24;
793;g793;0.0;0;FALSE;FALSE;24;
794;g794;0.0;0;FALSE;FALSE;24;
795;g795;0.0;0;FALSE;FALSE;24;
796;g796;0.0;0;FALSE;FALSE;24;
797;g797;0.0;0;FALSE;FALSE;24;
798;g798;0.0;0;FALSE;FALSE;24;
799;g799;0.0;0;FALSE;FALSE;24;
800;g800;196.7295373;1;FALSE;FALSE;24;
801;g801;0.0;0;FALSE;FALSE;24;
802;g802;0.0;0;FALSE;FALSE;24;
803;g803;0.0;0;FALSE;FALSE;24;
804;g804;199.5804636;1;FALSE;FALSE;24;
805;g805;199.6097951;1;FALSE;FALSE;24;
806;g806;199.6041616;1;FALSE;FALSE;24;
807;g807;199.4944367;1;FALSE;FALSE;24;
808;g808;0.0;0;FALSE;FALSE;24;
809;g809;199.5530449;1;FALSE;FALSE;24;
810;g810;0.0;0;FALSE;FALSE;24;
811;g811;0.0;0;FALSE;FALSE;24;
812;g812;0.0;0;FALSE;FALSE;24;
813;g813;0.0;0;FALSE;FALSE;24;
814;g814;0.0;0;FALSE;FALSE;24;
815;g815;1800.0;1;FALSE;FALSE;24;
816;g816;0.0;0;FALSE;FALSE;24;
817;g817;0.0;0;FALSE;FALSE;24;
818;g818;0.0;0;FALSE;FALSE;24;
819;g819;0.0;0;FALSE;FALSE;24;
820;g820;0.0;0;FALSE;FALSE;24;
821;g821;0.0;0;FALSE;FALSE;24;
822;g822;0.0;0;FALSE;FALSE;24;
823;g823;0.0;0;FALSE;FALSE;24;
824;g824;0.0;0;FALSE;FALSE;24;
825;g825;0.0;0;FALSE;FALSE;24;
826;g826;0.0;0;FALSE;FALSE;24;
827;g827;199.5557709;1;FALSE;FALSE;24;
828;g828;199.7792415;1;FALSE;FALSE;24;
829;g829;0.0;0;FALSE;FALSE;24;
830;g830;0.0;0;FALSE;FALSE;24;
831;g831;0.0;0;FALSE;FALSE;24;
832;g832;0.0;0;FALSE;FALSE;24;
833;g833;0.0;0;FALSE;FALSE;24;
834;g834;0.0;0;FALSE;FALSE;24;
835;g835;0.0;0;FALSE;FALSE;24;
836;g836;199.6147616;1;FALSE;FALSE;24;
837;g837;199.5075152;1;FALSE;FALSE;24;
838;g838;0.0;0;FALSE;FALSE;24;
839;g839;0.0;0;FALSE;FALSE;24;
840;g840;0.0;0;FALSE;FALSE;24;
841;g841;0.0;0;FALSE;FALSE;24;
842;g842;0.0;0;FALSE;FALSE;24;
843;g843;199.6948554;1;FALSE;FALSE;24;
844;g844;0.0;0;FALSE;FALSE;24;
845;g845;0.0;0;FALSE;FALSE;24;
846;g846;0.0;0;FALSE;FALSE;24;
847;g847;199.7046845;1;FALSE;FALSE;24;
848;g848;0.0;0;FALSE;FALSE;24;
849;g849;0.0;0;FALSE;FALSE;24;
850;g850;0.0;0;FALSE;FALSE;24;
851;g851;199.9725316;1;FALSE;FALSE;24;
852;g852;0.0;0;FALSE;FALSE;24;
853;g853;0.0;0;FALSE;FALSE;24;
854;g854;0.0;0;FALSE;FALSE;24;
855;g855;199.9792252;1;FALSE;FALSE;24;
856;g856;0.0;0;FALSE;FALSE;24;
857;g857;0.0;0;FALSE;FALSE;24;
858;g858;0.0;0;FALSE;FALSE;24;
859;g859;0.0;0;FALSE;FALSE;24;
860;g860;0.0;0;FALSE;FALSE;24;
861;g861;0.0;0;FALSE;FALSE;24;
862;g862;0.0;0;FALSE;FALSE;24;
863;g863;0.0;0;FALSE;FALSE;24;
864;g864;0.0;0;FALSE;FALSE;24;
865;g865;0.0;0;FALSE;FALSE;24;
866;g866;199.8827923;1;FALSE;FALSE;24;
867;g867;0.0;0;FALSE;FALSE;24;
868;g868;0.0;0;FALSE;FALSE;24;
869;g869;0.0;0;FALSE;FALSE;24;
870;g870;0.0;0;FALSE;FALSE;24;
871;g871;0.0;0;FALSE;FALSE;24;
872;g872;0.0;0;FALSE;FALSE;24;
873;g873;0.0;0;FALSE;FALSE;24;
874;g874;199.9915941;1;FALSE;FALSE;24;
875;g875;0.0;0;FALSE;FALSE;24;
876;g876;0.0;0;FALSE;FALSE;24;
877;g877;0.0;0;FALSE;FALSE;24;
878;g878;0.0;0;FALSE;FALSE;24;
879;g879;0.0;0;FALSE;FALSE;24;
880;g880;0.0;0;FALSE;FALSE;24;
881;g881;0.0;0;FALSE;FALSE;24;
882;g882;0.0;0;FALSE;FALSE;24;
883;g883;0.0;0;FALSE;FALSE;24;
884;g884;0.0;0;FALSE;FALSE;24;
885;g885;1995.338183;1;FALSE;FALSE;24;
886;g886;0.0;0;FALSE;FALSE;24;
887;g887;0.0;0;FALSE;FALSE;24;
888;g888;199.4611688;1;FALSE;FALSE;24;
889;g889;199.800951;1;FALSE;FALSE;24;
890;g890;199.5351897;1;FALSE;FALSE;24;
891;g891;0.0;0;FALSE;FALSE;24;
892;g892;0.0;0;FALSE;FALSE;24;
893;g893;198.3629232;1;FALSE;FALSE;24;
894;g894;0.0;0;FALSE;FALSE;24;
895;g895;0.0;0;FALSE;FALSE;24;
896;g896;0.0;0;FALSE;FALSE;24;
897;g897;0.0;0;FALSE;FALSE;24;
898;g898;0.0;0;FALSE;FALSE;24;
899;g899;0.0;0;FALSE;FALSE;24;
900;g900;0.0;0;FALSE;FALSE;24;
901;g901;0.0;0;FALSE;FALSE;24;
902;g902;0.0;0;FALSE;FALSE;24;
903;g903;0.0;0;FALSE;FALSE;24;
904;g904;0.0;0;FALSE;FALSE;24;
905;g905;0.0;0;FALSE;FALSE;24;
906;g906;199.8352142;1;FALSE;FALSE;24;
907;g907;0.0;0;FALSE;FALSE;24;
908;g908;0.0;0;FALSE;FALSE;24;
909;g909;0.0;0;FALSE;FALSE;24;
910;g910;0.0;0;FALSE;FALSE;24;
911;g911;0.0;0;FALSE;FALSE;24;
912;g912;0.0;0;FALSE;FALSE;24;
913;g913;0.0;0;FALSE;FALSE;24;
914;g914;0.0;0;FALSE;FALSE;24;
915;g915;0.0;0;FALSE;FALSE;24;
916;g916;0.0;0;FALSE;FALSE;24;
917;g917;0.0;0;FALSE;FALSE;24;
918;g918;0.0;0;FALSE;FALSE;24;
919;g919;0.0;0;FALSE;FALSE;24;
920;g920;0.0;0;FALSE;FALSE;24;
921;g921;199.441518;1;FALSE;FALSE;24;
922;g922;199.8179501;1;FALSE;FALSE;24;
923;g923;199.8081618;1;FALSE;FALSE;24;
924;g924;199.8479279;1;FALSE;FALSE;24;
925;g925;0.0;0;FALSE;FALSE;24;
926;g926;0.0;0;FALSE;FALSE;24;
927;g927;0.0;0;FALSE;FALSE;24;
928;g928;0.0;0;FALSE;FALSE;24;
929;g929;0.0;0;FALSE;FALSE;24;
930;g930;0.0;0;FALSE;FALSE;24;
931;g931;0.0;0;FALSE;FALSE;24;
932;g932;0.0;0;FALSE;FALSE;24;
933;g933;0.0;0;FALSE;FALSE;24;
934;g934;0.0;0;FALSE;FALSE;24;
935;g935;199.8554748;1;FALSE;FALSE;24;
936;g936;199.8510072;1;FALSE;FALSE;24;
937;g937;199.3289331;1;FALSE;FALSE;24;
938;g938;199.5976933;1;FALSE;FALSE;24;
939;g939;199.6760081;1;FALSE;FALSE;24;
940;g940;0.0;0;FALSE;FALSE;24;
941;g941;1299.973038;1;FALSE;FALSE;24;
942;g942;0.0;0;FALSE;FALSE;24;
943;g943;0.0;0;FALSE;FALSE;24;
944;g944;0.0;0;FALSE;FALSE;24;
945;g945;0.0;0;FALSE;FALSE;24;
946;g946;0.0;0;FALSE;FALSE;24;
947;g947;0.0;0;FALSE;FALSE;24;
948;g948;199.9583539;1;FALSE;FALSE;24;
949;g949;0.0;0;FALSE;FALSE;24;
950;g950;0.0;0;FALSE;FALSE;24;
951;g951;0.0;0;FALSE;FALSE;24;
952;g952;0.0;0;FALSE;FALSE;24;
953;g953;0.0;0;FALSE;FALSE;24;
954;g954;0.0;0;FALSE;FALSE;24;
955;g955;799.4860736;1;FALSE;FALSE;24;
956;g956;0.0;0;FALSE;FALSE;24;
957;g957;798.9297235;1;FALSE;FALSE;24;
958;g958;0.0;0;FALSE;FALSE;24;
959;g959;0.0;0;FALSE;FALSE;24;
960;g960;0.0;0;FALSE;FALSE;24;
961;g961;0.0;0;FALSE;FALSE;24;
962;g962;0.0;0;FALSE;FALSE;24;
963;g963;0.0;0;FALSE;FALSE;24;
964;g964;0.0;0;FALSE;FALSE;24;
965;g965;0.0;0;FALSE;FALSE;24;
966;g966;0.0;0;FALSE;FALSE;24;
967;g967;0.0;0;FALSE;FALSE;24;
968;g968;0.0;0;FALSE;FALSE;24;
969;g969;0.0;0;FALSE;FALSE;24;
970;g970;0.0;0;FALSE;FALSE;24;
971;g971;199.8375259;1;FALSE;FALSE;24;
972;g972;0.0;0;FALSE;FALSE;24;
973;g973;0.0;0;FALSE;FALSE;24;
974;g974;0.0;0;FALSE;FALSE;24;
975;g975;1800.0;1;FALSE;FALSE;24;
976;g976;1800.0;1;FALSE;FALSE;24;
977;g977;0.0;0;FALSE;FALSE;24;
978;g978;0.0;0;FALSE;FALSE;24;
979;g979;0.0;0;FALSE;FALSE;24;
980;g980;0.0;0;FALSE;FALSE;24;
981;g981;0.0;0;FALSE;FALSE;24;
982;g982;0.0;0;FALSE;FALSE;24;
983;g983;0.0;0;FALSE;FALSE;24;
984;g984;0.0;0;FALSE;FALSE;24;
985;g985;0.0;0;FALSE;FALSE;24;
986;g986;0.0;0;FALSE;FALSE;24;
987;g987;0.0;0;FALSE;FALSE;24;
988;g988;0.0;0;FALSE;FALSE;24;
989;g989;0.0;0;FALSE;FALSE;24;
990;g990;0.0;0;FALSE;FALSE;24;
991;g991;0.0;0;FALSE;FALSE;24;
992;g992;0.0;0;FALSE;FALSE;24;
993;g993;0.0;0;FALSE;FALSE;24;
994;g994;0.0;0;FALSE;FALSE;24;
995;g995;0.0;0;FALSE;FALSE;24;
996;g996;0.0;0;FALSE;FALSE;24;
997;g997;0.0;0;FALSE;FALSE;24;
998;g998;0.0;0;FALSE;FALSE;24;
999;g999;0.0;0;FALSE;FALSE;24;
1000;g1000;0.0;0;FALSE;FALSE;24;
1001;g1001;199.6323918;1;FALSE;FALSE;24;
1002;g1002;0.0;0;FALSE;FALSE;24;
1003;g1003;0.0;0;FALSE;FALSE;24;
1004;g1004;199.8151047;1;FALSE;FALSE;24;
1005;g1005;199.7253699;1;FALSE;FALSE;24;
1006;g1006;199.3223191;1;FALSE;FALSE;24;
1007;g1007;199.5115911;1;FALSE;FALSE;24;
1008;g1008;199.8434052;1;FALSE;FALSE;24;
1009;g1009;199.6897211;1;FALSE;FALSE;24;
1010;g1010;0.0;0;FALSE;FALSE;24;
1011;g1011;0.0;0;FALSE;FALSE;24;
1012;g1012;0.0;0;FALSE;FALSE;24;
1013;g1013;0.0;0;FALSE;FALSE;24;
1014;g1014;0.0;0;FALSE;FALSE;24;
1015;g1015;0.0;0;FALSE;FALSE;24;
1016;g1016;0.0;0;FALSE;FALSE;24;
1017;g1017;0.0;0;FALSE;FALSE;24;
1018;g1018;0.0;0;FALSE;FALSE;24;
1019;g1019;0.0;0;FALSE;FALSE;24;
1020;g1020;0.0;0;FALSE;FALSE;24;
1021;g1021;0.0;0;FALSE;FALSE;24;
1022;g1022;198.7923522;1;FALSE;FALSE;24;
1023;g1023;199.6717321;1;FALSE;FALSE;24;
1024;g1024;0.0;0;FALSE;FALSE;24;
1025;g1025;0.0;0;FALSE;FALSE;24;
1026;g1026;199.6266928;1;FALSE;FALSE;24;
1027;g1027;0.0;0;FALSE;FALSE;24;
1028;g1028;199.7740262;1;FALSE;FALSE;24;
1029;g1029;1193.120827;1;FALSE;FALSE;24;
1030;g1030;197.9928612;1;FALSE;FALSE;24;
1031;g1031;194.5441412;1;FALSE;FALSE;24;
1032;g1032;0.0;0;FALSE;FALSE;24;
1033;g1033;0.0;0;FALSE;FALSE;24;
1034;g1034;0.0;0;FALSE;FALSE;24;
1035;g1035;0.0;0;FALSE;FALSE;24;
1036;g1036;0.0;0;FALSE;FALSE;24;
1037;g1037;0.0;0;FALSE;FALSE;24;
1038;g1038;0.0;0;FALSE;FALSE;24;
1039;g1039;0.0;0;FALSE;FALSE;24;
1040;g1040;0.0;0;FALSE;FALSE;24;
1041;g1041;0.0;0;FALSE;FALSE;24;
1042;g1042;195.4440301;1;FALSE;FALSE;24;
1043;g1043;0.0;0;FALSE;FALSE;24;
1044;g1044;0.0;0;FALSE;FALSE;24;
1045;g1045;0.0;0;FALSE;FALSE;24;
1046;g1046;0.0;0;FALSE;FALSE;24;
1047;g1047;0.0;0;FALSE;FALSE;24;
1048;g1048;0.0;0;FALSE;FALSE;24;
1049;g1049;0.0;0;FALSE;FALSE;24;
1050;g1050;0.0;0;FALSE;FALSE;24;
1051;g1051;0.0;0;FALSE;FALSE;24;
1052;g1052;0.0;0;FALSE;FALSE;24;
1053;g1053;0.0;0;FALSE;FALSE;24;
1054;g1054;0.0;0;FALSE;FALSE;24;
1055;g1055;0.0;0;FALSE;FALSE;24;
1056;g1056;0.0;0;FALSE;FALSE;24;
1057;g1057;0.0;0;FALSE;FALSE;24;
1058;g1058;0.0;0;FALSE;FALSE;24;
1059;g1059;0.0;0;FALSE;FALSE;24;
1060;g1060;0.0;0;FALSE;FALSE;24;
1061;g1061;0.0;0;FALSE;FALSE;24;
1062;g1062;0.0;0;FALSE;FALSE;24;
1063;g1063;0.0;0;FALSE;FALSE;24;
1064;g1064;0.0;0;FALSE;FALSE;24;
1065;g1065;0.0;0;FALSE;FALSE;24;
1066;g1066;0.0;0;FALSE;FALSE;24;
1067;g1067;0.0;0;FALSE;FALSE;24;
1068;g1068;199.4363441;1;FALSE;FALSE;24;
1069;g1069;0.0;0;FALSE;FALSE;24;
1070;g1070;0.0;0;FALSE;FALSE;24;
1071;g1071;0.0;0;FALSE;FALSE;24;
1072;g1072;0.0;0;FALSE;FALSE;24;
1073;g1073;0.0;0;FALSE;FALSE;24;
1074;g1074;0.0;0;FALSE;FALSE;24;
1075;g1075;0.0;0;FALSE;FALSE;24;
1076;g1076;0.0;0;FALSE;FALSE;24;
1077;g1077;199.3119272;1;FALSE;FALSE;24;
1078;g1078;0.0;0;FALSE;FALSE;24;
1079;g1079;0.0;0;FALSE;FALSE;24;
1080;g1080;0.0;0;FALSE;FALSE;24;
1081;g1081;0.0;0;FALSE;FALSE;24;
1082;g1082;0.0;0;FALSE;FALSE;24;
1083;g1083;0.0;0;FALSE;FALSE;24;
1084;g1084;0.0;0;FALSE;FALSE;24;
1085;g1085;0.0;0;FALSE;FALSE;24;
1086;g1086;0.0;0;FALSE;FALSE;24;
1087;g1087;0.0;0;FALSE;FALSE;24;
1088;g1088;0.0;0;FALSE;FALSE;24;
1089;g1089;0.0;0;FALSE;FALSE;24;
1090;g1090;0.0;0;FALSE;FALSE;24;
1091;g1091;0.0;0;FALSE;FALSE;24;
1092;g1092;0.0;0;FALSE;FALSE;24;
1093;g1093;199.5183634;1;FALSE;FALSE;24;
1094;g1094;0.0;0;FALSE;FALSE;24;
1095;g1095;199.4780946;1;FALSE;FALSE;24;
1096;g1096;0.0;0;FALSE;FALSE;24;
1097;g1097;0.0;0;FALSE;FALSE;24;
1098;g1098;0.0;0;FALSE;FALSE;24;
1099;g1099;0.0;0;FALSE;FALSE;24;
1100;g1100;0.0;0;FALSE;FALSE;24;
1101;g1101;0.0;0;FALSE;FALSE;24;
1102;g1102;0.0;0;FALSE;FALSE;24;
1103;g1103;0.0;0;FALSE;FALSE;24;
1104;g1104;0.0;0;FALSE;FALSE;24;
1105;g1105;0.0;0;FALSE;FALSE;24;
1106;g1106;0.0;0;FALSE;FALSE;24;
1107;g1107;0.0;0;FALSE;FALSE;24;
1108;g1108;0.0;0;FALSE;FALSE;24;
1109;g1109;0.0;0;FALSE;FALSE;24;
1110;g1110;0.0;0;FALSE;FALSE;24;
1111;g1111;0.0;0;FALSE;FALSE;24;
1112;g1112;0.0;0;FALSE;FALSE;24;
1113;g1113;0.0;0;FALSE;FALSE;24;
1114;g1114;0.0;0;FALSE;FALSE;24;
1115;g1115;0.0;0;FALSE;FALSE;24;
1116;g1116;0.0;0;FALSE;FALSE;24;
1117;g1117;199.9375784;1;FALSE;FALSE;24;
1118;g1118;199.6362432;1;FALSE;FALSE;24;
1119;g1119;0.0;0;FALSE;FALSE;24;
1120;g1120;199.7871304;1;FALSE;FALSE;24;
1121;g1121;199.7599717;1;FALSE;FALSE;24;
1122;g1122;199.9369033;1;FALSE;FALSE;24;
1123;g1123;199.3790315;1;FALSE;FALSE;24;
1124;g1124;199.534063;1;FALSE;FALSE;24;
